2 9399 1
2 10030 2
2 10031 2
2 10032 1
2 10033 3
2 10034 1
2 10035 1
2 10036 1
2 10037 1
2 10038 1
2 10039 1
2 10040 1
2 10041 1
2 10042 2
2 10043 1
2 10044 1
2 10045 1
3 12 1
3 23 2
3 27 1
3 29 9
3 30 3
3 33 3
3 42 2
3 48 4
3 51 1
3 60 4
3 73 1
3 81 1
3 87 2
3 122 2
3 131 3
3 144 2
3 233 2
3 235 2
3 239 2
3 251 1
3 267 1
3 299 1
3 301 1
3 314 2
3 340 1
3 466 1
3 470 1
3 473 1
3 474 5
3 492 1
3 584 1
3 669 1
3 722 1
3 725 1
3 749 1
3 750 1
3 766 2
3 775 1
3 778 1
3 815 1
3 831 1
3 838 1
3 863 2
3 886 1
3 905 1
3 912 1
3 922 1
3 928 1
3 942 1
3 988 1
3 1036 1
3 1098 5
3 1128 1
3 1149 1
3 1156 1
3 1162 1
3 1238 1
3 1450 2
3 1572 1
3 1595 1
3 1937 1
3 1961 1
3 2052 1
3 2121 1
3 2267 1
3 2619 1
3 2677 2
3 3353 1
3 3686 1
3 3688 2
3 3710 1
3 3899 1
3 5008 1
3 5081 3
3 5260 1
3 6698 1
3 6913 1
3 7432 1
3 7836 1
3 8091 3
3 8175 1
3 8177 1
3 10046 1
3 10047 2
3 10048 1
3 10049 4
3 10050 3
3 10051 2
3 10052 3
3 10053 2
3 10054 1
3 10055 3
3 10056 3
3 10057 1
3 10058 1
3 10059 1
3 10060 1
3 10061 1
3 10062 1
3 10063 1
3 10064 1
3 10065 2
3 10066 2
3 10067 2
3 10068 1
3 10069 1
4 12 1
4 16 1
4 28 2
4 29 7
4 30 2
4 33 3
4 42 1
4 60 2
4 66 1
4 104 1
4 297 1
4 355 1
4 606 1
4 644 1
4 757 1
4 760 1
4 831 1
4 877 1
4 921 1
4 1033 1
4 1068 1
4 1175 1
4 1323 1
4 1330 1
4 1636 2
4 1980 1
4 2117 1
4 4058 1
4 4257 1
4 4967 1
4 5406 2
4 5407 2
4 6252 1
4 6858 1
4 7217 1
4 7350 2
4 9068 2
4 9173 1
4 9397 2
4 9400 1
4 9733 1
4 10070 3
4 10071 5
4 10072 1
4 10073 1
4 10074 1
4 10075 1
4 10076 1
4 10077 1
4 10078 2
4 10079 1
4 10080 1
4 10081 1
4 10082 1
4 10083 1
4 10084 1
4 10085 1
4 10086 1
5 12 2
5 28 1
5 29 3
5 33 3
5 42 1
5 48 1
5 51 1
5 60 1
5 81 1
5 99 1
5 104 1
5 235 1
5 297 1
5 314 1
5 416 1
5 455 1
5 473 1
5 474 4
5 486 1
5 766 1
5 789 1
5 922 2
5 925 1
5 969 1
5 972 1
5 977 1
5 1003 1
5 1162 1
5 1572 1
5 1653 1
5 1823 1
5 1906 1
5 1951 1
5 2692 1
5 4186 1
5 4591 1
5 6745 1
5 7530 1
5 10087 1
5 10088 3
5 10089 1
5 10090 1
5 10091 1
5 10092 1
5 10093 1
5 10094 1
5 10095 1
5 10096 2
5 10097 1
5 10098 1
6 12 3
6 16 1
6 23 1
6 27 1
6 29 3
6 33 4
6 44 1
6 48 1
6 51 1
6 52 1
6 60 1
6 81 1
6 122 1
6 139 1
6 144 1
6 233 1
6 235 1
6 239 1
6 245 1
6 252 1
6 279 1
6 297 1
6 299 1
6 304 1
6 312 1
6 388 2
6 473 2
6 474 1
6 515 1
6 749 1
6 761 1
6 766 1
6 775 1
6 872 2
6 922 2
6 978 2
6 1003 4
6 1073 1
6 1108 1
6 1131 1
6 1181 1
6 1275 1
6 1418 3
6 1424 1
6 1559 1
6 1652 1
6 1757 1
6 1813 1
6 1894 1
6 2108 1
6 2390 1
6 2448 1
6 2469 1
6 2606 1
6 2614 1
6 2624 1
6 2657 1
6 2920 1
6 3216 1
6 3429 1
6 3461 1
6 3699 1
6 3904 2
6 3931 2
6 3964 1
6 4121 2
6 4334 1
6 4646 1
6 4896 1
6 4985 1
6 5386 1
6 5546 2
6 6357 1
6 6848 1
6 6851 1
6 7361 1
6 7367 2
6 7432 1
6 9173 1
6 9988 1
6 10099 1
6 10100 1
6 10101 1
6 10102 1
6 10103 1
6 10104 1
6 10105 1
6 10106 1
7 9 1
7 12 1
7 23 4
7 27 1
7 28 1
7 30 1
7 33 4
7 48 1
7 51 3
7 60 1
7 72 2
7 81 1
7 104 1
7 122 2
7 144 1
7 239 1
7 280 1
7 282 1
7 299 1
7 304 1
7 356 1
7 388 2
7 422 1
7 473 1
7 474 1
7 476 1
7 661 1
7 722 2
7 723 1
7 748 3
7 749 1
7 751 2
7 764 1
7 766 1
7 815 1
7 831 3
7 850 1
7 877 1
7 886 1
7 922 1
7 947 1
7 986 1
7 995 1
7 1028 1
7 1304 1
7 1777 1
7 1855 1
7 1894 1
7 2379 2
7 2580 1
7 2596 1
7 2786 1
7 3216 1
7 3447 1
7 3666 1
7 3999 1
7 4269 1
7 4297 1
7 4414 1
7 4558 1
7 5102 1
7 6119 1
7 6787 1
7 6848 1
7 7770 1
7 8145 1
7 9086 1
7 9841 1
7 10107 1
7 10108 3
7 10109 1
7 10110 1
7 10111 1
7 10112 1
7 10113 3
7 10114 2
7 10115 1
7 10116 1
7 10117 1
7 10118 2
7 10119 1
7 10120 2
7 10121 1
7 10122 1
8 12 4
8 16 4
8 23 3
8 25 1
8 29 3
8 30 3
8 33 4
8 44 1
8 48 3
8 51 1
8 52 2
8 73 1
8 76 2
8 81 2
8 122 2
8 127 1
8 137 1
8 141 1
8 144 2
8 183 1
8 233 3
8 239 3
8 251 3
8 279 1
8 289 1
8 298 1
8 388 1
8 419 1
8 453 1
8 466 1
8 467 1
8 474 1
8 482 1
8 515 1
8 764 1
8 766 2
8 770 1
8 775 1
8 778 1
8 784 1
8 792 1
8 850 1
8 854 1
8 870 1
8 922 1
8 978 1
8 995 1
8 1003 2
8 1023 1
8 1030 1
8 1033 1
8 1079 2
8 1101 1
8 1179 1
8 1245 1
8 1332 1
8 1365 2
8 1410 1
8 1475 1
8 1951 1
8 2022 1
8 2298 1
8 2303 1
8 2429 1
8 2448 1
8 2517 1
8 2863 3
8 2868 1
8 3006 1
8 3157 1
8 3699 1
8 3839 1
8 3907 1
8 3931 1
8 4121 1
8 4156 2
8 4300 1
8 4503 1
8 5008 1
8 5193 2
8 5513 1
8 6237 1
8 7367 1
8 8401 1
8 8962 1
8 9068 2
8 9400 1
8 9977 1
8 10077 1
8 10123 1
8 10124 1
8 10125 2
8 10126 2
8 10127 1
8 10128 1
8 10129 1
8 10130 1
8 10131 1
8 10132 1
8 10133 1
8 10134 3
8 10135 1
8 10136 1
8 10137 1
8 10138 1
8 10139 2
8 10140 1
8 10141 1
8 10142 1
8 10143 1
8 10144 1
9 9 1
9 12 2
9 23 1
9 29 3
9 33 1
9 44 1
9 60 2
9 66 1
9 72 1
9 99 1
9 100 1
9 142 2
9 233 1
9 279 1
9 345 2
9 439 1
9 473 1
9 481 1
9 531 1
9 644 1
9 661 1
9 723 2
9 792 1
9 820 1
9 850 1
9 876 1
9 884 1
9 967 1
9 1023 1
9 1032 1
9 1036 1
9 1218 1
9 1614 1
9 1821 1
9 3042 1
9 3216 1
9 3285 1
9 3514 1
9 3720 1
9 3799 1
9 3899 1
9 4300 1
9 4410 1
9 6619 1
9 7248 2
9 9068 1
9 10031 1
9 10108 2
9 10145 2
9 10146 2
9 10147 1
9 10148 1
9 10149 2
9 10150 1
9 10151 1
10 12 1
10 23 1
10 27 1
10 29 1
10 30 1
10 42 3
10 60 1
10 72 1
10 81 1
10 143 1
10 416 1
10 473 2
10 474 1
10 475 1
10 586 1
10 722 1
10 764 1
10 789 1
10 828 1
10 838 1
10 876 1
10 877 1
10 922 1
10 1254 1
10 1329 1
10 1424 1
10 1870 1
10 1894 1
10 2117 1
10 2372 1
10 3718 1
10 3839 1
10 4300 1
10 6899 1
10 7564 1
10 10135 1
10 10152 1
10 10153 1
10 10154 1
10 10155 1
10 10156 1
11 12 3
11 29 4
11 32 1
11 33 4
11 42 1
11 44 1
11 48 1
11 51 1
11 60 1
11 93 1
11 100 1
11 104 2
11 139 1
11 233 1
11 251 1
11 304 1
11 314 2
11 319 1
11 439 1
11 466 1
11 474 1
11 581 1
11 748 1
11 789 1
11 838 1
11 863 1
11 918 1
11 922 2
11 930 1
11 978 1
11 1028 1
11 1073 1
11 1089 1
11 1154 1
11 1157 1
11 1366 1
11 1569 1
11 1595 1
11 1653 1
11 2011 1
11 2544 1
11 2896 1
11 3250 1
11 3457 1
11 4338 1
11 4425 1
11 5149 1
11 8053 2
11 8954 2
11 10154 1
11 10157 1
11 10158 1
11 10159 2
11 10160 2
11 10161 1
11 10162 1
12 12 3
12 27 1
12 29 1
12 30 1
12 33 2
12 42 1
12 51 2
12 52 1
12 66 1
12 68 2
12 104 1
12 239 1
12 251 1
12 291 1
12 400 1
12 403 1
12 465 1
12 466 1
12 467 1
12 481 1
12 498 1
12 575 1
12 614 1
12 658 1
12 775 1
12 922 1
12 972 1
12 1003 1
12 1033 1
12 1065 1
12 1079 1
12 1124 1
12 1341 1
12 1345 1
12 1508 1
12 1608 1
12 1910 1
12 1912 1
12 2234 1
12 2410 1
12 2580 1
12 3254 1
12 4094 1
12 4338 2
12 4585 2
12 5133 1
12 6340 1
12 9002 1
12 9597 1
12 10163 1
12 10164 1
12 10165 1
12 10166 1
12 10167 1
12 10168 1
12 10169 1
12 10170 2
12 10171 1
12 10172 1
12 10173 2
12 10174 1
13 29 2
13 31 1
13 51 1
13 72 1
13 86 1
13 135 1
13 233 1
13 251 1
13 725 1
13 841 1
13 877 1
13 978 1
13 1030 1
13 1421 1
13 1994 1
13 2028 2
13 10175 1
13 10176 2
13 10177 1
13 10178 1
14 12 6
14 16 1
14 23 7
14 25 1
14 27 1
14 29 21
14 30 7
14 33 11
14 42 2
14 48 2
14 51 2
14 52 6
14 60 1
14 73 2
14 76 1
14 80 2
14 81 3
14 83 1
14 85 1
14 99 1
14 100 2
14 107 1
14 122 2
14 139 2
14 144 1
14 155 1
14 233 9
14 235 2
14 239 1
14 245 1
14 251 1
14 288 2
14 299 1
14 304 2
14 307 1
14 312 3
14 314 1
14 356 1
14 365 1
14 368 1
14 380 1
14 415 1
14 433 1
14 438 3
14 448 1
14 456 1
14 458 1
14 465 1
14 466 1
14 469 1
14 473 2
14 474 3
14 476 1
14 479 2
14 498 1
14 534 1
14 550 1
14 630 2
14 638 1
14 644 4
14 663 4
14 708 1
14 722 2
14 734 1
14 749 1
14 750 1
14 764 1
14 770 2
14 778 2
14 782 3
14 792 2
14 809 2
14 813 3
14 822 5
14 823 2
14 831 2
14 863 2
14 864 1
14 877 2
14 886 1
14 901 1
14 902 1
14 920 1
14 922 4
14 942 1
14 1003 1
14 1015 1
14 1018 1
14 1025 1
14 1028 2
14 1041 1
14 1042 1
14 1056 1
14 1067 1
14 1098 3
14 1135 1
14 1153 1
14 1161 1
14 1162 7
14 1172 2
14 1181 1
14 1196 1
14 1253 1
14 1319 3
14 1413 1
14 1435 1
14 1487 2
14 1557 3
14 1576 1
14 1583 1
14 1795 1
14 1848 1
14 2011 1
14 2028 1
14 2030 2
14 2045 1
14 2084 1
14 2117 6
14 2188 1
14 2303 1
14 2370 3
14 2523 1
14 2666 1
14 2672 7
14 2723 1
14 2765 1
14 2863 1
14 3002 1
14 3006 3
14 3042 1
14 3055 1
14 3072 1
14 3174 1
14 3303 1
14 3329 1
14 3437 2
14 3527 1
14 3646 1
14 3666 1
14 3755 2
14 3899 1
14 3930 1
14 4041 1
14 4050 1
14 4066 1
14 4188 1
14 4219 2
14 4244 1
14 4300 1
14 4335 1
14 4392 1
14 4423 2
14 4651 1
14 4700 1
14 4717 1
14 4725 1
14 4862 1
14 4952 1
14 4979 1
14 4991 1
14 5211 1
14 5254 1
14 5485 1
14 5521 1
14 5783 1
14 5823 1
14 5829 2
14 5962 1
14 6097 1
14 6248 1
14 7221 1
14 7486 1
14 7664 1
14 7836 1
14 7941 1
14 7942 1
14 7993 2
14 8091 1
14 8145 1
14 8436 1
14 8825 1
14 8842 1
14 9184 1
14 10050 2
14 10058 2
14 10063 1
14 10179 1
14 10180 1
14 10181 1
14 10182 1
14 10183 2
14 10184 1
14 10185 1
14 10186 1
14 10187 1
14 10188 1
14 10189 3
14 10190 1
14 10191 2
14 10192 1
14 10193 1
14 10194 1
14 10195 1
14 10196 1
14 10197 1
14 10198 1
14 10199 3
14 10200 1
14 10201 1
14 10202 1
14 10203 1
14 10204 1
14 10205 1
14 10206 1
14 10207 1
15 12 3
15 23 2
15 25 2
15 27 1
15 28 1
15 29 6
15 30 3
15 33 3
15 42 5
15 51 1
15 60 3
15 80 3
15 81 2
15 99 1
15 104 1
15 122 1
15 131 1
15 142 1
15 144 2
15 235 1
15 251 3
15 304 1
15 307 2
15 438 1
15 456 1
15 458 1
15 471 1
15 474 1
15 477 1
15 541 1
15 626 1
15 638 1
15 654 1
15 700 1
15 708 3
15 709 1
15 713 2
15 722 3
15 761 1
15 766 2
15 770 1
15 778 1
15 813 1
15 834 1
15 877 3
15 900 2
15 922 4
15 949 1
15 992 1
15 1030 3
15 1071 1
15 1130 1
15 1538 1
15 1572 1
15 1752 1
15 2214 1
15 2377 1
15 2672 1
15 2694 1
15 3002 2
15 3132 1
15 4359 1
15 5713 1
15 5735 1
15 6006 1
15 6244 1
15 6563 1
15 7677 1
15 7773 1
15 7837 1
15 8137 1
15 8725 2
15 10077 1
15 10208 1
15 10209 2
15 10210 2
15 10211 1
15 10212 1
15 10213 2
15 10214 2
15 10215 1
15 10216 1
15 10217 1
15 10218 1
15 10219 1
15 10220 1
15 10221 2
15 10222 1
15 10223 1
16 6 1
16 9 1
16 12 1
16 23 5
16 25 1
16 27 4
16 28 1
16 29 13
16 30 2
16 33 5
16 42 5
16 48 2
16 49 1
16 51 2
16 52 4
16 55 2
16 60 2
16 72 4
16 76 1
16 81 1
16 122 2
16 142 1
16 160 2
16 233 2
16 235 1
16 239 1
16 245 1
16 279 1
16 297 1
16 299 1
16 403 1
16 419 1
16 439 1
16 456 2
16 465 2
16 467 1
16 473 3
16 474 5
16 477 1
16 480 1
16 482 1
16 531 1
16 563 1
16 581 1
16 630 2
16 644 1
16 722 2
16 745 1
16 749 1
16 760 1
16 766 1
16 770 1
16 775 4
16 778 1
16 789 1
16 815 1
16 822 1
16 828 2
16 831 1
16 850 3
16 863 1
16 876 2
16 888 2
16 912 1
16 922 3
16 930 2
16 1003 1
16 1014 1
16 1015 1
16 1036 1
16 1065 1
16 1161 1
16 1162 1
16 1186 1
16 1262 1
16 1300 1
16 1319 1
16 1367 1
16 1410 1
16 1440 1
16 1511 1
16 1513 1
16 1559 1
16 1641 1
16 1894 1
16 1926 2
16 2004 1
16 2045 1
16 2240 2
16 2523 1
16 2614 1
16 2665 1
16 2764 1
16 3134 1
16 3799 1
16 3807 1
16 4131 1
16 4262 1
16 4397 1
16 4936 1
16 5158 3
16 5320 1
16 6116 1
16 6803 1
16 6869 1
16 9068 1
16 9331 1
16 9399 1
16 10037 1
16 10224 3
16 10225 1
16 10226 1
16 10227 1
16 10228 2
16 10229 1
16 10230 1
16 10231 2
16 10232 3
16 10233 1
16 10234 1
16 10235 1
16 10236 1
16 10237 2
16 10238 5
16 10239 1
16 10240 1
16 10241 1
16 10242 1
16 10243 1
16 10244 1
16 10245 1
16 10246 2
16 10247 1
16 10248 1
16 10249 1
17 12 1
17 16 1
17 23 4
17 29 4
17 30 2
17 33 1
17 51 1
17 80 2
17 81 1
17 125 1
17 189 1
17 235 1
17 251 2
17 297 1
17 304 1
17 314 1
17 380 1
17 474 1
17 515 1
17 682 1
17 745 1
17 748 1
17 761 1
17 770 1
17 775 1
17 778 1
17 815 1
17 822 2
17 831 1
17 886 1
17 887 1
17 901 1
17 918 1
17 1017 2
17 1041 1
17 1042 1
17 1056 1
17 1162 1
17 1319 3
17 1435 1
17 2028 1
17 2030 2
17 2117 1
17 2672 1
17 3006 2
17 3161 1
17 3329 1
17 3527 1
17 3899 1
17 3903 1
17 4219 1
17 4262 1
17 4392 1
17 5254 2
17 5340 1
17 7051 1
17 7052 1
17 9458 1
17 9819 1
17 9977 1
17 10191 1
17 10192 1
17 10193 1
17 10194 1
17 10207 2
17 10250 1
17 10251 1
17 10252 2
17 10253 1
17 10254 1
17 10255 1
17 10256 1
17 10257 1
17 10258 2
17 10259 2
17 10260 1
17 10261 2
18 12 1
18 23 2
18 33 2
18 42 1
18 44 1
18 60 1
18 81 2
18 122 1
18 233 1
18 239 1
18 282 1
18 340 1
18 428 1
18 477 1
18 626 1
18 692 1
18 749 1
18 768 1
18 775 1
18 792 1
18 838 1
18 870 1
18 978 1
18 1023 1
18 1218 1
18 1440 1
18 1735 1
18 1894 1
18 2061 1
18 2600 1
18 2606 1
18 3699 1
18 3931 1
18 4058 1
18 4219 2
18 5314 1
18 6367 1
18 6571 1
18 7260 2
18 7851 1
18 9002 1
18 9173 1
18 10133 1
18 10262 1
18 10263 1
18 10264 1
18 10265 2
18 10266 1
19 12 1
19 23 1
19 25 2
19 27 1
19 29 1
19 42 2
19 48 3
19 52 1
19 81 3
19 101 1
19 125 1
19 144 1
19 148 1
19 175 1
19 233 1
19 239 4
19 307 1
19 308 1
19 397 1
19 722 1
19 723 1
19 749 2
19 761 1
19 764 1
19 766 1
19 779 1
19 834 1
19 930 1
19 942 1
19 978 1
19 1003 1
19 1400 2
19 1424 1
19 1652 1
19 1859 1
19 2199 1
19 2310 1
19 2883 1
19 3216 1
19 3698 1
19 3699 2
19 3707 1
19 4360 1
19 5729 1
19 6119 1
19 6613 1
19 6672 1
19 7350 1
19 10088 1
19 10133 2
19 10267 1
19 10268 1
19 10269 1
19 10270 3
19 10271 1
19 10272 1
19 10273 1
19 10274 1
19 10275 1
20 12 2
20 23 3
20 27 2
20 29 1
20 30 1
20 33 2
20 42 1
20 44 1
20 48 1
20 51 1
20 52 2
20 60 2
20 99 1
20 142 1
20 251 1
20 380 1
20 403 1
20 473 2
20 474 1
20 477 1
20 481 1
20 527 1
20 704 1
20 764 2
20 792 1
20 810 1
20 813 3
20 825 1
20 877 1
20 922 3
20 995 1
20 1003 1
20 1028 1
20 1073 1
20 1336 1
20 1366 1
20 1894 1
20 2142 1
20 2952 1
20 3429 1
20 3478 2
20 3903 1
20 5027 1
20 7291 1
20 7319 1
20 9002 1
20 9838 1
20 10071 1
20 10086 1
20 10276 1
20 10277 1
20 10278 1
20 10279 1
20 10280 1
20 10281 1
21 23 3
21 27 1
21 30 1
21 32 1
21 33 1
21 48 1
21 60 1
21 81 3
21 160 1
21 235 1
21 239 1
21 251 2
21 282 1
21 302 1
21 380 1
21 473 1
21 531 1
21 723 1
21 775 1
21 785 2
21 850 1
21 902 2
21 925 1
21 926 1
21 978 2
21 995 1
21 1065 1
21 1365 1
21 1396 1
21 1424 1
21 1667 1
21 1894 1
21 1951 1
21 2086 1
21 2261 1
21 2388 1
21 2580 1
21 3216 1
21 3457 1
21 4265 1
21 4300 1
21 7260 1
21 7768 1
21 9338 1
21 9688 1
21 10133 1
21 10134 1
21 10282 1
21 10283 1
21 10284 1
21 10285 1
21 10286 1
21 10287 1
21 10288 1
22 6 1
22 12 6
22 16 1
22 23 3
22 25 3
22 27 2
22 28 1
22 29 14
22 30 6
22 33 3
22 35 1
22 42 5
22 48 2
22 51 1
22 60 3
22 80 5
22 81 3
22 99 1
22 104 2
22 122 1
22 124 1
22 131 1
22 139 1
22 142 1
22 144 5
22 233 2
22 235 1
22 251 4
22 297 1
22 301 1
22 304 2
22 307 2
22 314 1
22 374 1
22 438 1
22 451 1
22 456 1
22 458 1
22 470 1
22 471 1
22 474 1
22 476 1
22 477 2
22 541 1
22 623 1
22 626 2
22 638 1
22 644 1
22 654 1
22 663 1
22 700 1
22 708 3
22 709 1
22 713 2
22 722 3
22 749 1
22 761 1
22 766 5
22 770 2
22 778 2
22 813 1
22 834 1
22 877 9
22 900 2
22 912 1
22 922 5
22 925 1
22 949 1
22 992 1
22 1003 1
22 1018 1
22 1028 1
22 1030 3
22 1033 1
22 1071 1
22 1077 1
22 1130 1
22 1218 1
22 1319 1
22 1446 1
22 1538 1
22 1572 1
22 1719 1
22 1752 2
22 2214 1
22 2234 2
22 2377 1
22 2523 1
22 2642 1
22 2672 1
22 2694 1
22 2883 1
22 2917 1
22 3002 3
22 3132 1
22 3192 1
22 3799 1
22 4210 1
22 4236 1
22 4359 1
22 4367 1
22 5166 1
22 5354 1
22 5376 1
22 5713 2
22 5735 1
22 5944 1
22 6006 1
22 6244 1
22 6563 2
22 6625 2
22 7260 1
22 7677 1
22 7773 1
22 7837 1
22 8137 1
22 8725 4
22 8953 3
22 8962 2
22 9327 1
22 9609 1
22 9708 1
22 10077 1
22 10135 2
22 10208 1
22 10209 2
22 10210 2
22 10211 1
22 10212 1
22 10213 2
22 10214 2
22 10215 1
22 10216 1
22 10217 1
22 10218 1
22 10219 1
22 10220 1
22 10221 3
22 10222 2
22 10223 3
22 10289 1
22 10290 2
22 10291 2
22 10292 3
22 10293 2
22 10294 1
22 10295 2
22 10296 1
22 10297 1
22 10298 1
22 10299 1
22 10300 1
22 10301 1
22 10302 1
23 9 1
23 12 5
23 16 2
23 23 6
23 29 13
23 30 2
23 33 10
23 42 8
23 44 1
23 51 2
23 52 1
23 60 5
23 76 1
23 81 1
23 92 1
23 99 1
23 104 1
23 131 1
23 132 1
23 139 1
23 143 1
23 144 3
23 155 1
23 175 1
23 179 1
23 229 1
23 251 2
23 264 3
23 267 1
23 282 4
23 297 1
23 299 1
23 307 3
23 422 1
23 439 1
23 451 2
23 456 1
23 466 1
23 473 5
23 474 3
23 486 1
23 512 1
23 515 1
23 706 1
23 718 1
23 722 3
23 730 1
23 733 2
23 748 1
23 750 1
23 766 5
23 778 1
23 779 1
23 850 1
23 863 1
23 877 1
23 912 2
23 922 1
23 939 1
23 952 1
23 969 1
23 972 1
23 995 1
23 1018 1
23 1023 1
23 1030 1
23 1040 1
23 1158 1
23 1231 1
23 1253 1
23 1280 1
23 1480 1
23 1557 1
23 1559 1
23 1696 1
23 1821 1
23 1901 1
23 2193 1
23 2246 1
23 2383 1
23 2469 1
23 2584 4
23 2585 1
23 2677 1
23 2896 1
23 3002 1
23 3518 1
23 3720 1
23 3899 6
23 3903 1
23 4315 1
23 4566 1
23 4637 1
23 4863 1
23 4952 3
23 5091 1
23 5714 1
23 5921 2
23 7026 4
23 7340 1
23 7664 1
23 8102 2
23 8774 1
23 8949 1
23 10152 1
23 10268 1
23 10303 1
23 10304 1
23 10305 1
23 10306 2
23 10307 1
23 10308 2
23 10309 1
23 10310 1
23 10311 1
23 10312 1
23 10313 6
23 10314 3
23 10315 2
23 10316 1
23 10317 1
23 10318 2
23 10319 3
23 10320 1
23 10321 6
23 10322 1
23 10323 1
23 10324 1
23 10325 1
23 10326 1
23 10327 2
23 10328 2
23 10329 1
23 10330 1
23 10331 1
23 10332 1
23 10333 1
23 10334 1
23 10335 1
24 12 3
24 23 2
24 27 3
24 29 8
24 30 4
24 33 2
24 42 1
24 44 1
24 48 2
24 49 1
24 51 1
24 52 1
24 60 3
24 72 3
24 81 3
24 84 1
24 100 2
24 104 1
24 122 2
24 144 2
24 233 7
24 235 5
24 239 1
24 251 1
24 273 1
24 282 1
24 291 1
24 304 1
24 309 1
24 312 4
24 314 1
24 384 1
24 428 1
24 433 1
24 438 1
24 473 1
24 474 6
24 477 2
24 482 2
24 555 1
24 574 2
24 617 1
24 749 1
24 766 1
24 823 1
24 838 1
24 876 1
24 877 1
24 886 2
24 902 2
24 922 2
24 942 1
24 993 2
24 995 1
24 1003 2
24 1015 1
24 1017 2
24 1028 1
24 1036 1
24 1038 2
24 1070 1
24 1137 1
24 1153 1
24 1267 1
24 1372 1
24 1413 1
24 1472 1
24 1493 2
24 1552 1
24 1759 1
24 1814 1
24 1859 1
24 1885 1
24 2094 3
24 2185 2
24 2222 5
24 2487 1
24 2785 1
24 2863 1
24 3285 1
24 3290 1
24 3444 1
24 3584 1
24 3646 1
24 4315 1
24 5102 1
24 5260 1
24 5756 1
24 5985 2
24 6119 1
24 6488 3
24 7224 1
24 7461 1
24 9331 1
24 10145 1
24 10147 1
24 10257 1
24 10336 4
24 10337 2
24 10338 3
24 10339 1
24 10340 1
24 10341 1
24 10342 1
25 12 3
25 16 2
25 23 2
25 27 1
25 28 1
25 44 2
25 51 1
25 52 1
25 81 4
25 122 1
25 142 1
25 239 2
25 297 1
25 299 1
25 307 1
25 458 1
25 465 1
25 473 1
25 476 1
25 479 1
25 498 1
25 527 2
25 531 1
25 644 1
25 722 2
25 748 1
25 749 2
25 782 1
25 813 1
25 828 1
25 838 1
25 902 3
25 922 2
25 978 1
25 982 1
25 1030 1
25 1202 1
25 1278 1
25 1424 1
25 1526 2
